title,performer,genre,sentiment,party,cand_full,cand_f,cand_l,campaign,event_type,url_used,year,cand_year,is_instrumental,n_words,lang_song,bad_scrape,title_key,num_plays,song_ct,id,NRC_anger,NRC_anticipation,NRC_disgust,NRC_fear,NRC_joy,NRC_sadness,NRC_surprise,NRC_trust,NRC_negative,NRC_positive,n_tokens,n_vad,vad_coverage,avg_valence,avg_arousal,avg_dominance,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji,woman,lastname_year,front_runner,i_less_we,fem_male
I Won't Back Down,"Tom Petty , The Heartbreakers",pop/rock,thumbs-up,R,Ron DeSantis,Ron,DeSantis,2024 Campaign,campaign rally,https://genius.com/tom-petty-i-wont-back-down-lyrics,2024,DeSantis 2024,FALSE,249,en,FALSE,i won't back down,3,5,197,0.49019607843137253,0,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.49019607843137253,0,0.49019607843137253,0.49019607843137253,0.49019607843137253,204,82,0.4019607843137255,0.22769607843137257,0.16929100908656147,0.20353299856527976,1,204,1.73,1,99,80.19,204,0.49,96.08,73.53,65.2,20.59,19.12,18.63,0,0.49,0,0,1.47,8.82,0.98,0.49,17.16,17.65,4.41,3.92,16.18,20.1,1.96,0.49,0,0,0,0,22.55,3.43,3.92,0.49,0,0.49,0,0,2.94,0,4.41,3.92,0,0,0,0,0,0,0,0.49,6.86,3.92,0,0,0,0,3.92,2.45,1.96,0,0,0,0,0,0,0,0.49,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,23.53,34.31,0,0.49,33.82,0,0,0,0,0.49,3.43,14.22,6.37,4.41,0,0,1.96,37.75,0,9.31,0,0,15.69,12.75,0,0,DeSantis 2024,0,18.63,0
Don't Stop,Fleetwood Mac,pop/rock,thumbs-up,R,Ron DeSantis,Ron,DeSantis,2024 Campaign,campaign rally,https://genius.com/fleetwood-mac-dont-stop-lyrics,2024,DeSantis 2024,FALSE,201,en,FALSE,don't stop,1,5,198,0.5319148936170213,0.5319148936170213,0.5319148936170213,1.0638297872340425,0.5319148936170213,0.5319148936170213,0.5319148936170213,0.5319148936170213,1.0638297872340425,0.5319148936170213,188,65,0.34574468085106386,0.29633387888707036,0.19681669394435355,0.24572831423895253,1,188,1,25.71,99,53.17,94,10.11,97.87,77.66,59.04,17.02,8.51,1.6,0,6.91,0,0,8.51,5.85,2.66,0,11.7,19.68,10.11,9.04,9.04,32.98,5.32,2.13,2.13,0,2.13,0,45.74,1.06,11.17,2.66,0.53,1.06,2.66,0,5.85,0,4.26,3.19,1.06,1.6,1.06,0.53,0,0,0,0,8.51,1.06,0,0,0,0,0,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,1.06,1.06,0,0,0,0,0.53,0,17.55,15.43,2.66,4.79,6.91,4.26,0,0,18.09,10.64,9.57,11.17,2.66,0.53,0,0,2.13,26.6,0,6.38,0.53,0,19.68,0,0,0,DeSantis 2024,0,1.6,0
Born Free,Kid Rock,pop/rock,thumbs-up,R,Ron DeSantis,Ron,DeSantis,2024 Campaign,campaign rally,https://genius.com/kid-rock-born-free-lyrics,2024,DeSantis 2024,FALSE,241,en,FALSE,born free,1,5,199,1.8099547511312217,4.97737556561086,0.9049773755656109,4.072398190045249,2.7149321266968327,2.262443438914027,3.167420814479638,1.3574660633484164,5.882352941176471,5.429864253393665,221,109,0.49321266968325794,0.2949852629831043,0.21990535099007846,0.24295736643281166,1,221,37.35,1.61,99,93.25,31.57,12.22,90.5,78.73,49.77,16.29,13.57,10.86,0,2.26,0,0.45,2.71,9.5,4.98,0,11.76,9.95,0.9,6.79,3.62,23.08,16.29,0.45,3.17,0.9,0.9,1.81,26.24,1.81,7.24,0.45,0,3.17,1.81,0.9,3.62,0,16.29,10.86,5.43,4.98,2.26,2.71,0,0.9,0.9,0,6.33,3.17,0.45,1.36,0,0,1.36,3.17,0.45,0,0,0.45,0,0,0,0,1.36,0.45,0.45,0,0,0.45,2.71,1.36,0.9,0,0,0,0,0,0,0,0.45,0,0,0,0.45,0,0.45,0,15.38,14.93,0.9,4.07,7.69,2.71,0.45,0.9,9.05,11.76,3.62,0.9,0,0,0,0,0,12.67,0,6.33,0,2.71,3.62,0,0,0,DeSantis 2024,0,10.86,-0.45
Eye of the Tiger,Survivor,pop/rock,thumbs-up,R,Ron DeSantis,Ron,DeSantis,2024 Campaign,campaign rally,https://genius.com/survivor-eye-of-the-tiger-lyrics,2024,DeSantis 2024,FALSE,274,en,FALSE,eye of the tiger,1,5,200,1.1406844106463878,2.661596958174905,0.38022813688212925,2.2813688212927756,1.520912547528517,1.1406844106463878,0.7604562737642585,1.9011406844106464,2.661596958174905,2.661596958174905,263,81,0.30798479087452474,0.20707412101581935,0.21151011594611088,0.2144345866779327,1,263,98.03,89.19,19.13,6.87,263,6.84,89.73,68.82,59.7,12.55,9.89,1.9,2.66,1.52,3.04,0.76,2.66,25.48,19.01,0,18.25,6.84,2.66,3.8,0.76,12.17,3.04,1.52,7.98,2.66,2.66,3.42,15.97,1.14,2.28,1.14,0,0.38,0.38,0,0.38,0,8.37,3.42,4.94,1.14,1.14,0,0,0,0,0,12.93,4.18,0,0,3.04,0,0,8.75,0,0,0,3.8,0,0,0,0,0.76,0,0,0.76,0.38,0,6.46,0.38,0,0,0,0,0,0.38,0.38,0.76,0,1.14,0.38,0,0,0.76,0.38,0,5.32,13.69,1.14,1.14,6.84,4.94,0,0.76,5.32,3.42,6.84,1.14,0.38,0.38,0,0,0,11.41,0,4.18,0,0,7.22,0,0,0,DeSantis 2024,0,-0.7600000000000002,-3.8
I Love Rock 'N Roll,Joan Jett and the Blackhearts,pop/rock,thumbs-up,R,Nikki Haley,Nikki,Haley,2024 Campaign,campaign rally,https://genius.com/joan-jett-and-the-blackhearts-i-love-rock-n-roll-lyrics,2024,Haley 2024,FALSE,372,en,FALSE,i love rock 'n roll,2,9,201,0,0.5847953216374269,0,0,1.1695906432748537,0,0,0.8771929824561403,0,1.4619883040935673,341,129,0.3782991202346041,0.19976426855251822,0.12319461444308447,0.13973208214334285,1,342,7.69,38.36,97.49,90.29,114,5.56,87.72,66.96,52.63,21.64,18.13,10.82,1.75,2.63,2.92,0,3.51,8.77,2.92,0.29,8.77,7.6,6.14,10.82,0.88,17.25,3.51,3.22,2.05,1.75,0,0.29,14.91,0.29,5.85,0.29,0.29,2.34,0,0,2.63,0,4.97,4.97,0,4.39,4.39,0,0,0,0,0,18.42,8.19,0,0,0,0,1.75,9.65,2.05,0,0,2.92,0.29,0,0,0.29,7.31,4.68,0.58,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,2.92,0,0,0,0,0,0,11.7,15.5,0,10.23,6.43,0.29,0.58,0,3.8,4.97,1.75,0.29,1.75,0,1.75,0,0,24.27,0,7.6,0.58,0,13.74,2.34,0,1,Haley 2024,0,9.07,-2.92
American Girl,Tom Petty and the Heartbreakers,pop/rock,thumbs-up,R,Nikki Haley,Nikki,Haley,2024 Campaign,campaign rally,https://genius.com/tom-petty-and-the-heartbreakers-american-girl-lyrics,2024,Haley 2024,FALSE,179,en,FALSE,american girl,2,9,202,0.6211180124223602,0.6211180124223602,0.6211180124223602,1.8633540372670807,2.484472049689441,1.2422360248447204,0,1.2422360248447204,2.484472049689441,1.8633540372670807,161,48,0.2981366459627329,0.3877846790890269,0.2694746376811594,0.29177018633540375,1,161,34.72,85.5,15.05,69.1,161,8.07,98.14,72.05,54.66,15.53,7.45,0,0,0,7.45,0,8.07,14.29,4.35,1.86,11.8,9.32,7.45,4.97,0.62,16.15,8.7,8.7,0.62,0.62,0,0,27.33,4.35,8.7,0,2.48,1.24,2.48,1.24,1.24,0.62,5.59,4.35,1.24,1.24,0,1.24,0,0,0,0,13.66,1.86,0.62,0,0,0,0,10.56,1.24,0,8.7,0.62,2.48,0,1.86,0.62,1.86,0.62,0.62,0,0,0.62,1.24,0.62,0.62,0,0,0,0,0,0.62,1.86,0,1.24,0,0,0,0,0.62,0,15.53,13.66,0,3.73,8.7,0,0.62,1.24,7.45,7.45,1.86,0.62,5.59,1.24,1.86,1.24,1.24,14.29,0,6.21,0,0,3.11,4.97,0,1,Haley 2024,0,0,8.08
Eye of the Tiger,Survivor,pop/rock,thumbs-up,R,Nikki Haley,Nikki,Haley,2024 Campaign,campaign rally,https://genius.com/survivor-eye-of-the-tiger-lyrics,2024,Haley 2024,FALSE,274,en,FALSE,eye of the tiger,2,9,203,1.1406844106463878,2.661596958174905,0.38022813688212925,2.2813688212927756,1.520912547528517,1.1406844106463878,0.7604562737642585,1.9011406844106464,2.661596958174905,2.661596958174905,263,81,0.30798479087452474,0.20707412101581935,0.21151011594611088,0.2144345866779327,1,263,98.03,89.19,19.13,6.87,263,6.84,89.73,68.82,59.7,12.55,9.89,1.9,2.66,1.52,3.04,0.76,2.66,25.48,19.01,0,18.25,6.84,2.66,3.8,0.76,12.17,3.04,1.52,7.98,2.66,2.66,3.42,15.97,1.14,2.28,1.14,0,0.38,0.38,0,0.38,0,8.37,3.42,4.94,1.14,1.14,0,0,0,0,0,12.93,4.18,0,0,3.04,0,0,8.75,0,0,0,3.8,0,0,0,0,0.76,0,0,0.76,0.38,0,6.46,0.38,0,0,0,0,0,0.38,0.38,0.76,0,1.14,0.38,0,0,0.76,0.38,0,5.32,13.69,1.14,1.14,6.84,4.94,0,0.76,5.32,3.42,6.84,1.14,0.38,0.38,0,0,0,11.41,0,4.18,0,0,7.22,0,0,1,Haley 2024,0,-0.7600000000000002,-3.8
Nothin' to Lose,Josh Gracin,pop/rock,thumbs-up,R,Nikki Haley,Nikki,Haley,2024 Campaign,campaign rally,https://genius.com/josh-gracin-nothin-to-lose-lyrics,2024,Haley 2024,FALSE,389,en,FALSE,nothin' to lose,2,9,204,0.5730659025787965,1.7191977077363896,0.8595988538681948,0.8595988538681948,2.005730659025788,0.8595988538681948,1.4326647564469914,1.7191977077363896,1.7191977077363896,2.005730659025788,359,116,0.3231197771587744,0.16174785100286534,0.12533593518427033,0.1344259460527616,1,349,45.5,27.54,92.54,20.23,349,10.03,88.83,69.34,52.72,19.2,16.91,9.46,0,1.43,6.02,0,2.29,8.31,4.58,1.72,13.75,9.17,5.16,0.57,2.29,18.91,5.73,2.58,4.3,1.15,2.87,0.29,27.51,3.44,9.17,2.01,0,1.72,4.87,0,0.57,0,3.44,1.72,1.72,0.29,0.29,0,0,0,0,0,11.75,2.58,0,0,0,0,1.43,8.6,0.57,0,6.02,0,0,0,0,0,0.57,0,0,0.57,0,0,2.58,0,0,0,0,0,1.15,0,0,0,0.29,4.01,0,0,0,0.57,1.72,2.29,14.33,20.63,2.29,4.01,11.46,5.16,0.29,0.57,6.3,3.44,6.88,0.57,4.01,1.43,1.43,1.15,0,21.49,0,11.46,0,0,7.16,2.87,0,1,Haley 2024,0,9.46,6.02
The Best,Tina Turner,pop/rock,thumbs-up,R,Nikki Haley,Nikki,Haley,2024 Campaign,campaign rally,https://genius.com/tina-turner-the-best-lyrics,2024,Haley 2024,FALSE,357,en,FALSE,the best,2,9,205,0.30959752321981426,0.9287925696594427,0,0.30959752321981426,0.6191950464396285,0.9287925696594427,0.6191950464396285,0.30959752321981426,1.5479876160990713,1.238390092879257,323,104,0.3219814241486068,0.18151940938318648,0.12707787568468684,0.14624613003095974,1,323,10.47,63.87,97.32,96.55,64.6,1.86,97.52,83.9,60.06,25.7,21.05,11.76,1.24,8.05,0,0,4.64,14.86,4.95,0,11.15,8.36,5.57,6.19,3.41,21.05,8.67,4.02,8.36,1.24,5.88,1.24,30.03,8.05,14.55,0.93,0.62,2.79,4.33,1.24,4.95,0,8.05,7.12,0.93,0.31,0.31,0,0,0,0,0,21.67,6.5,0,0,0,0.31,3.1,14.86,2.17,0,0,0,0,0,0,0,0.31,0,0,0,0,0.31,4.33,0.31,0,0,0,0,0,0,1.24,0.62,0,0.93,0,0,0,0,0.31,0,16.41,9.6,0,1.86,8.05,0.62,0,0.31,4.02,3.41,6.19,0,3.72,0,0,2.79,0.93,15.79,0,9.29,1.24,0,5.26,0,0,1,Haley 2024,0,10.52,0
Takin' Care of Business,Bachman-Turner Overdrive,pop/rock,thumbs-up,R,Nikki Haley,Nikki,Haley,2024 Campaign,campaign rally,https://genius.com/bachman-turner-overdrive-takin-care-of-business-lyrics,2024,Haley 2024,FALSE,466,en,FALSE,takin' care of business,1,9,206,0.2364066193853428,1.6548463356973995,0.2364066193853428,0.7092198581560284,1.4184397163120568,0,0.7092198581560284,0.9456264775413712,0.9456264775413712,1.6548463356973995,427,176,0.41217798594847777,0.1573380077369439,0.11213733075435203,0.13178191489361704,1,423,59.95,84.01,35.52,99,60.43,14.18,89.6,69.03,48.23,13.48,10.87,4.02,1.65,4.49,0,0.24,2.6,10.87,3.07,1.42,14.42,8.51,1.89,6.15,0.71,23.88,1.42,7.33,4.73,1.89,2.84,0,20.33,5.91,4.26,0,0.24,1.42,2.6,0,1.89,0,10.64,9.69,0.95,1.65,1.18,0.47,0,0.47,0,0,17.49,8.27,6.86,0,0.47,0,0.71,8.75,0,0,0.47,0,0,0,0,0,11.35,0.47,0,10.4,8.04,0,0.47,0.47,0,0,0,0,0,0,0,0,0,3.31,0,0,0,0,0.71,0,12.53,8.98,1.89,1.18,4.96,1.18,0.95,0,5.44,4.02,3.31,0.24,2.84,0.71,1.89,0.24,0,23.64,0,7.8,0,1.42,12.53,1.89,0,1,Haley 2024,0,2.3699999999999997,0.47
Small Town,John Mellencamp,pop/rock,thumbs-up,R,Nikki Haley,Nikki,Haley,2024 Campaign,campaign rally,https://genius.com/john-mellencamp-small-town-lyrics,2024,Haley 2024,FALSE,249,en,FALSE,small town,1,9,207,0.43859649122807015,1.3157894736842106,0,0.8771929824561403,1.7543859649122806,0.8771929824561403,0.43859649122807015,1.3157894736842106,2.192982456140351,2.6315789473684212,228,81,0.35526315789473684,0.25927550357374923,0.15361706735975741,0.19261966645007583,1,228,41.78,35.05,70.28,46.76,76,7.46,97.81,80.7,54.39,17.54,11.84,9.65,0,0,0.88,0.44,5.7,16.67,7.89,0,11.4,9.65,5.7,3.95,1.75,17.11,11.84,11.84,2.63,2.19,0.44,0,17.11,1.75,6.58,0,0.44,2.19,0.88,0,3.07,0.88,3.51,2.63,0.88,1.75,0.88,0.88,0.44,0,0,0,15.79,2.19,0,0,0,0,0.44,13.6,0.88,0.44,0.88,0,0,0,0,0,1.75,0,0.44,0.88,0,0.44,2.19,0,0,0,0,0,0,0,0.88,0,0.44,0.44,0,0.88,0.44,0.44,0,0,7.02,10.96,0.88,0.88,9.21,0.88,0,0,1.32,4.82,7.46,1.32,9.65,0.88,6.14,1.75,0.88,13.6,0.88,7.89,0,0,3.07,1.75,0,1,Haley 2024,0,9.65,0.88
Where the Stars and Stripes and the Eagle Fly,Aaron Tippin,country,thumbs-up,R,Nikki Haley,Nikki,Haley,2024 Campaign,campaign rally,https://genius.com/aaron-tippin-where-the-stars-and-stripes-and-the-eagle-fly-lyrics,2024,Haley 2024,FALSE,241,en,FALSE,where the stars and stripes and the eagle fly,1,9,208,0.4291845493562232,1.2875536480686696,0.4291845493562232,0.4291845493562232,2.575107296137339,0.4291845493562232,0.4291845493562232,3.004291845493562,0.4291845493562232,5.150214592274678,233,72,0.3090128755364807,0.29895088221268484,0.21136146876490222,0.2537494039103481,1,233,20.42,52.87,84.04,88.32,233,6.01,87.98,74.68,60.09,18.88,9.01,4.72,1.72,2.58,0,0,9.87,19.31,11.16,0,7.3,8.58,7.3,9.87,1.29,15.88,4.72,3.86,6.01,3.43,1.72,0.86,14.16,3,6.44,1.72,0.43,1.29,1.29,0,3.43,0,5.58,5.15,0.43,2.58,2.15,0.43,0,0,0,0,11.16,4.29,0,1.29,0,0,1.72,7.3,1.72,0,1.29,0.43,0,0,0,0,3.86,0,0,0.86,2.58,0.43,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0.43,0,0.86,0,0,7.73,14.16,0,3.86,10.73,0.43,0,0,0.43,2.58,4.72,0,1.72,0.86,0.86,0,0,9.87,0,3.43,0,0,6.44,0,0,1,Haley 2024,0,3,0.8600000000000001
It's America,Rodney Atkins,country,thumbs-up,R,Nikki Haley,Nikki,Haley,2024 Campaign,campaign rally,https://genius.com/rodney-atkins-its-america-lyrics,2024,Haley 2024,FALSE,297,en,FALSE,it's america,1,9,209,0,1.4545454545454546,0,1.0909090909090908,1.8181818181818181,0.36363636363636365,0.7272727272727273,1.4545454545454546,0.7272727272727273,2.5454545454545454,276,89,0.322463768115942,0.24132788559754856,0.15487231869254342,0.1933973442288049,1,275,42.92,35.89,84.17,54.09,91.67,10.91,85.09,61.82,50.55,18.18,6.55,5.09,0.36,0,0,1.09,11.64,15.64,10.91,1.09,10.18,12.36,3.27,5.45,0.73,18.55,3.64,3.64,1.45,1.45,0,0,20.36,1.09,5.45,0.73,0.73,1.09,1.82,0,1.45,0,2.91,2.55,0.36,1.09,1.09,0,0,0,0,0,9.09,1.82,0.36,0.36,0,0.36,0.36,6.18,0,0,0,1.45,1.45,1.09,0,0.36,7.64,2.55,1.09,2.18,0.73,1.09,1.82,0,0,0,0,0,0,0,0.36,0,0,0.73,0,0,0,0,0,0,6.18,16,0,2.55,11.64,1.09,1.09,0,3.27,2.91,10.91,0.36,2.18,0,1.45,0.73,0,21.45,0,6.91,0,1.09,13.09,0.36,0,1,Haley 2024,0,4.7299999999999995,-1.45
Freedom,"Beyonce, Kendrick Lamar",r&b,thumbs-up,D,Kamala Harris,Kamala,Harris,2024 Campaign,campaign rally,https://genius.com/beyonce-freedom-lyrics,2024,Harris 2024,FALSE,540,en,FALSE,freedom,36,234,210,1.4492753623188406,1.8633540372670807,1.6563146997929608,2.484472049689441,2.070393374741201,1.8633540372670807,1.2422360248447204,2.691511387163561,3.7267080745341614,4.140786749482402,467,190,0.4068522483940043,0.12521957066579492,0.1019614253023864,0.11296175220660347,1,483,36.48,3.54,99,97.22,48.3,13.87,86.13,66.05,48.03,21.74,19.88,15.94,0.83,2.28,0,0.83,1.86,8.9,3.73,1.45,11.18,7.45,2.07,2.48,2.28,18.63,4.55,2.07,5.59,1.86,1.66,2.69,16.15,1.04,7.66,0.62,1.66,2.9,0.41,0.21,2.07,0,10.77,8.28,1.86,0.83,0.62,0.21,0,0,0.21,0.62,12.01,4.55,0.41,0,0,0.83,2.9,7.45,3.31,0,2.9,0.41,0.21,0.21,0,0,1.66,0.41,0,0.41,0,0.83,1.45,0.21,0,0.21,0,0,0,0.21,0.21,0.83,0.41,0.21,0,0,0,0.62,0.21,0.21,5.38,16.15,0.83,4.76,9.32,1.04,0.83,0.62,1.66,2.07,5.38,0.83,3.11,1.24,1.04,0.83,0,26.29,0,11.8,1.86,0,9.94,2.69,0,1,Harris 2024,1,15.11,2.4899999999999998
Higher Ground,Stevie Wonder,r&b,thumbs-up,D,Kamala Harris,Kamala,Harris,2024 Campaign,campaign rally,https://genius.com/stevie-wonder-higher-ground-lyrics,2024,Harris 2024,FALSE,233,en,FALSE,higher ground,10,234,211,1.3333333333333333,2.2222222222222223,1.3333333333333333,1.7777777777777777,2.2222222222222223,0.8888888888888888,0.4444444444444444,2.6666666666666665,1.7777777777777777,3.5555555555555554,217,86,0.39631336405529954,0.2771834625322997,0.196093023255814,0.2578036175710594,1,225,19.3,9.31,99,99,225,8.44,95.11,73.78,48.89,19.56,14.67,10.22,0,2.67,1.33,0.44,4.89,8,2.22,0,14.22,9.33,5.33,5.78,4.44,26.22,7.11,4,4.44,0.89,2.22,1.33,26.22,3.56,10.22,3.11,3.11,2.22,0,0,1.33,0,10.67,8.89,1.33,2.67,2.67,0,0,0,0,0.44,11.11,4.89,0.44,0,0,0.89,0.89,6.67,0,0.89,0,1.33,0,0,0,0,3.56,0,0,1.33,0,2.22,1.78,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,14.22,14.22,0,4.44,11.11,0.44,0,0,6.22,1.78,3.11,5.78,2.67,0.89,0.44,1.33,0,18.67,0,6.22,0,0,11.56,0.89,0,1,Harris 2024,1,10.22,-1.33
Let's Get Loud,Jennifer Lopez,pop/rock,thumbs-up,D,Kamala Harris,Kamala,Harris,2024 Campaign,campaign rally,https://genius.com/jennifer-lopez-lets-get-loud-lyrics,2024,Harris 2024,FALSE,736,en,FALSE,let's get loud,9,234,212,0.35842293906810035,0.5376344086021505,0.35842293906810035,0.17921146953405018,1.075268817204301,0.35842293906810035,0.5376344086021505,0.7168458781362007,0.35842293906810035,1.4336917562724014,558,190,0.34050179211469533,0.11504338803999245,0.09283908696472364,0.10601961893982267,1,558,2.67,99,17.19,32.67,79.71,0.9,96.24,89.07,46.06,29.75,18.46,0.9,5.73,11.47,0,0.36,11.29,5.91,1.79,0,3.76,12.9,1.61,0.54,2.87,34.41,5.91,1.61,6.27,6.09,0.18,0,24.73,2.69,7.53,3.58,1.25,1.25,0.36,1.79,1.25,0,1.61,1.25,0.36,0.72,0.54,0.18,0,0,0,0,35.13,16.31,0,0,0,0.18,15.59,18.28,0.36,0,0.18,0,0,0,0,0,1.79,1.79,0,0,0,0,1.25,0,0,0,0,0,0,0.36,0,6.81,0.9,5.38,0,0,0,0,0.18,0,26.88,14.7,0,2.15,5.2,0,7.17,0.72,1.08,0.54,7.71,7.17,23.48,22.22,0.36,0.72,0.18,40.32,0,20.07,0.18,1.25,7.89,10.93,0,1,Harris 2024,1,-4.83,0.18
About Damn Time,Lizzo,pop/rock,thumbs-up,D,Kamala Harris,Kamala,Harris,2024 Campaign,campaign rally,https://genius.com/lizzo-about-damn-time-lyrics,2024,Harris 2024,FALSE,435,en,FALSE,about damn time,6,234,213,0.8379888268156425,0.27932960893854747,1.1173184357541899,0.5586592178770949,0.27932960893854747,0.8379888268156425,0,0,1.3966480446927374,0.5586592178770949,359,97,0.27019498607242337,0.1469676899153372,0.12949663076657258,0.1387087484881645,1,358,25.76,2.21,99,36.15,89.5,10.89,93.3,73.18,54.19,18.16,13.69,11.73,0.84,1.12,0,0,4.47,7.54,5.31,0.28,15.64,16.48,8.66,2.23,0.56,24.3,9.22,1.96,2.23,1.68,1.12,0,30.45,0.28,8.94,3.91,2.51,1.4,1.4,0,1.68,0,7.82,2.51,1.4,2.51,1.4,0.84,0.56,0,0,3.63,5.59,1.68,0,0,0,0,0.28,3.91,0.56,0,1.4,0.28,0,0,0,0,1.68,1.68,0,0,0,0,0.28,0,0,0,0,0,0.28,0,0,0.56,0.56,1.96,0,0,0,0,0,0,18.44,17.04,0,2.23,10.89,0.56,1.12,2.51,8.1,2.51,12.57,2.79,15.92,3.63,9.5,2.79,0,42.74,0,10.61,0.84,0,19.83,11.45,0,1,Harris 2024,1,10.89,1.1199999999999999
I'm Coming Out,Diana Ross,r&b,thumbs-up,D,Kamala Harris,Kamala,Harris,2024 Campaign,campaign rally,https://genius.com/diana-ross-im-coming-out-lyrics,2024,Harris 2024,FALSE,396,en,FALSE,i'm coming out,6,234,214,0.8108108108108109,0.8108108108108109,0,0.5405405405405406,0.5405405405405406,0.2702702702702703,1.0810810810810811,0.5405405405405406,0.5405405405405406,0.8108108108108109,370,135,0.36486486486486486,0.17471271271271271,0.12916316316316315,0.15617217217217216,1,370,40.51,1,99,31.37,370,2.16,99.19,86.22,58.38,25.68,19.19,18.65,0,0.27,0,0.27,6.49,8.11,4.86,0,19.46,12.16,3.78,1.89,0.54,38.92,1.08,1.35,0.54,0,0.54,0,24.05,1.35,11.62,5.68,0.81,4.86,0.27,0.27,0,0,1.35,1.08,0.27,0.81,0.54,0.27,0.27,0,0,0,1.62,1.08,0,0,0,0,0.54,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,2.43,4.59,4.59,0,0,0,0,0,0,14.86,25.68,0,7.3,20.27,4.32,0.81,0.27,1.35,1.35,9.73,3.24,1.35,0.81,0,0.54,0,16.22,0,6.49,0,0,9.19,0.54,0,1,Harris 2024,1,18.65,0
Ain't No Stoppin' Us Now,McFadden and Whitehead,r&b,thumbs-up,D,Kamala Harris,Kamala,Harris,2024 Campaign,campaign rally,https://genius.com/mcfadden-and-whitehead-aint-no-stoppin-us-now-lyrics,2024,Harris 2024,FALSE,1024,en,FALSE,ain't no stoppin' us now,6,234,215,0.11890606420927467,0.5945303210463734,0.23781212841854935,0,0.23781212841854935,0.11890606420927467,0.11890606420927467,0.356718192627824,0.5945303210463734,0.4756242568370987,841,181,0.21521997621878716,0.06680747071691817,0.052171513785877116,0.05869492382785555,1,841,1,60.57,96.24,33.52,841,7.37,88.47,82.16,65.28,22.71,20.57,5.35,12.72,1.9,0,0.59,2.14,15.34,5.83,0,9.16,16.65,8.68,2.26,15.1,31.15,1.43,1.31,14.63,13.08,0.12,1.43,40.07,9.27,12.49,1.9,1.19,1.55,1.07,1.43,6.18,0,1.9,1.43,0.48,0.12,0.12,0,0,0,0,0,17.84,2.38,0.83,0.83,0.24,0,1.19,15.46,0,0,0,0,0,0,0,0,0.12,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.24,0.83,4.04,0.24,0,0,0,0,0,18.31,10.23,0.48,3.57,5.71,0.83,0.48,0,6.78,4.28,15.81,2.14,2.97,1.9,0.71,0.71,0,44.35,0,7.73,0,0,22.59,14.03,0,1,Harris 2024,1,-7.370000000000001,0
Break My Soul,Beyonce,r&b,thumbs-up,D,Kamala Harris,Kamala,Harris,2024 Campaign,campaign rally,https://genius.com/beyonce-break-my-soul-lyrics,2024,Harris 2024,FALSE,849,en,FALSE,break my soul,6,234,216,0.4418262150220913,0.5891016200294551,0.14727540500736377,0.29455081001472755,0.7363770250368189,0.5891016200294551,0.5891016200294551,0.7363770250368189,1.4727540500736378,1.4727540500736378,727,232,0.31911966987620355,0.09706464882433598,0.06507922401096947,0.07849334721446347,1,679,7.89,79.2,81.81,71.11,679,18.7,78.79,60.97,46.83,25.63,18.85,10.31,0.88,7.36,0,0.29,6.77,11.49,3.24,0.29,6.33,9.13,1.18,2.95,5.89,14.73,4.57,1.18,3.53,1.03,1.62,0.88,21.35,4.12,6.33,1.47,1.91,0.74,0.59,0.15,1.77,0.44,6.48,4.71,1.47,2.06,1.33,0.74,0.44,0.29,0,0.29,18.41,1.33,0,0,0,0.15,0.15,17.08,1.18,0.15,0.74,0,0,0,0,0,7.51,0,0.15,2.95,0.29,4.42,0.88,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0.59,6.33,7.95,1.03,0.88,6.19,0.74,0.29,0,3.24,1.91,5.15,4.12,8.39,2.65,4.57,1.18,0,45.36,0,14.73,0,0,12.08,18.56,0,1,Harris 2024,1,9.43,0.74
